Date,Type,RefNo,SNO,Cur,TUPrice,Amt,Customer,StkISN,CatCode
22/03/2018,ICG,136325,1,S$,270,2700.0,IH03,10128,ML
22/03/2018,ICG,136325,2,S$,4,8000.0,IH03,10126,MH
22/03/2018,ICG,136325,3,S$,5.2,3120.0,IH03,46792,CS
22/03/2018,ICG,136325,4,S$,270,2700.0,IH03,46506,ML
22/03/2018,ICG,136325,5,S$,270,2700.0,IH03,42102,ML
22/03/2018,ICG,136325,6,S$,12.5,660.0,IH03,47051,M020P
22/03/2018,ICG,136325,7,S$,13.2,468.6,IH03,47053,M020P
22/03/2018,ICG,136325,8,S$,13.2,426.36,IH03,47052,M020P
20/03/2018,ICG,136326,1,S$,4.9,353.78,IT08,45129,SPL3
20/03/2018,ICG,136326,2,S$,23.6,236.0,IT08,30362,MH
20/03/2018,ICG,136326,3,S$,12.1,242.0,IT08,40174,MH
20/03/2018,ICG,136326,4,S$,5.1,99.96,IT08,30126,SPL1.5
20/03/2018,ICG,136326,5,S$,2.45,734.51,IT08,10401,PR08
20/03/2018,ICG,136326,6,S$,3.1,399.59,IT08,30053,PPDR
20/03/2018,ICG,136326,7,S$,27,1296.0,IT08,40412,WP
20/03/2018,ICG,136326,8,S$,4.5,180.0,IT08,40638,WP
20/03/2018,ICG,136326,9,S$,4.9,735.0,IT08,41392,PET1
20/03/2018,ICG,136326,10,S$,4.05,2025.0,IT08,10126,MH
20/03/2018,ICG,136326,11,S$,6.5,975.0,IT08,43512,ML
20/03/2018,ICG,136326,12,S$,34.2,171.0,IT08,30361,MH
22/03/2018,ICG,136327,1,S$,7.2,720.0,IG01,45569,M023
22/03/2018,ICG,136327,2,S$,12.4,2480.0,IG01,43359,TN
22/03/2018,ICG,136327,3,S$,9.2,1472.0,IG01,44782,NN
22/03/2018,ICG,136327,4,S$,4.1,280.03,IG01,46544,P15
22/03/2018,ICG,136327,5,S$,4.1,507.58,IG01,45548,P18
22/03/2018,ICG,136327,6,S$,1,300.0,IG01,46188,NT
22/03/2018,ICG,136327,7,S$,1,300.0,IG01,10210,NT
22/03/2018,ICG,136327,8,S$,1,316.0,IG01,46196,NT
20/03/2018,ICG,136328,1,S$,35,700.0,IL09,43304,M060
20/03/2018,ICG,136328,2,S$,20,100.0,IL09,30363,MH
20/03/2018,ICG,136328,3,S$,4.2,304.5,IL09,46543,P15
20/03/2018,ICG,136328,4,S$,5.3,322.24,IL09,41994,P15
20/03/2018,ICG,136328,5,S$,0.06,432.0,IL09,40265,F
20/03/2018,ICG,136328,6,S$,4.9,176.4,IL09,45129,SPL3
20/03/2018,ICG,136328,7,S$,4.9,228.83,IL09,45154,SPL3.5
20/03/2018,ICG,136328,8,S$,3.1,654.41,IL09,30053,PPDR
20/03/2018,ICG,136328,9,S$,2.45,598.05,IL09,43839,PR06
20/03/2018,ICG,136328,10,S$,2.45,661.5,IL09,10394,PR07
20/03/2018,ICG,136328,11,S$,2.45,671.3,IL09,44174,PR09
20/03/2018,ICG,136328,12,S$,4.9,957.46,IL09,41278,PR08
20/03/2018,ICG,136328,13,S$,5.1,118.83,IL09,46854,SPL
20/03/2018,ICG,136328,14,S$,5.1,118.83,IL09,46853,SPL
20/03/2018,ICG,136328,15,S$,23.6,118.0,IL09,30362,MH
21/03/2018,ICG,136329,1,S$,2.8,1464.96,IJ01,40727,PPDR
21/03/2018,ICG,136329,2,S$,2.4,3980.64,IJ01,10379,PR05
21/03/2018,ICG,136329,3,S$,2.4,6043.44,IJ01,43839,PR06
21/03/2018,ICG,136329,4,S$,2.4,2535.12,IJ01,10394,PR07
21/03/2018,ICG,136329,5,S$,2.4,7189.68,IJ01,10401,PR08
21/03/2018,ICG,136329,6,S$,2.4,6580.08,IJ01,43838,PR10
21/03/2018,ICG,136329,7,S$,2.4,2892.0,IJ01,43837,PR12
21/03/2018,ICG,136329,8,S$,2.4,2640.0,IJ01,43958,PR18
21/03/2018,ICG,136329,9,S$,2.4,882.72,IJ01,45121,PR26
21/03/2018,ICG,136329,10,S$,0.85,1020.0,IJ01,10076,F
21/03/2018,ICG,136329,11,S$,2.8,1160.88,IJ01,30053,PPDR
21/03/2018,ICG,136329,12,S$,4.8,876.48,IJ01,41460,KPR
21/03/2018,ICG,136329,13,S$,4.8,857.28,IJ01,41440,KPR
21/03/2018,ICG,136329,14,S$,2.8,1010.24,IJ01,30054,PPDR
21/03/2018,ICG,136329,15,S$,2.8,617.4,IJ01,30055,PPDR
21/03/2018,ICG,136329,16,S$,2.8,776.44,IJ01,10466,PPDR
21/03/2018,ICG,136329,17,S$,3.56,1068.0,IJ01,45638,M018
21/03/2018,ICG,136329,18,S$,5.7,1140.0,IJ01,46138,NT
26/03/2018,ICG,136330,1,S$,800,800.0,SE11,40689,P60
23/03/2018,ICG,136331,1,S$,3.1,773.76,IL12,40727,PPDR
23/03/2018,ICG,136331,2,S$,7,2697.8,IL12,46094,PB
23/03/2018,ICG,136331,3,S$,6.6,1584.0,IL12,44918,M025
23/03/2018,ICG,136331,4,S$,20,5000.0,IL12,10498,TN
23/03/2018,ICG,136331,5,S$,17.6,8800.0,IL12,46820,TN
23/03/2018,ICG,136331,6,S$,3.1,400.52,IL12,41015,PPDR
23/03/2018,ICG,136331,7,S$,3.1,347.51,IL12,30347,PPDR
23/03/2018,ICG,136331,8,S$,3.1,110.36,IL12,30054,PPDR
23/03/2018,ICG,136331,9,S$,3.2,218.88,IL12,40724,PPDR
23/03/2018,ICG,136331,10,S$,4.9,223.44,IL12,45151,SPL3.5
23/03/2018,ICG,136331,11,S$,4.9,197.96,IL12,45677,PR10
23/03/2018,ICG,136331,12,S$,2.5,216.0,IL12,30287,PR14
23/03/2018,ICG,136331,13,S$,280,560.0,IL12,42100,ML
21/03/2018,ICG,136332,1,S$,28,420.0,IG01,10009,BN
24/03/2018,ICG,136333,1,S$,37,111.0,SZ59,44237,NMCN
24/03/2018,ICG,136333,2,S$,30,600.0,SZ59,43621,TN
24/03/2018,ICG,136333,3,S$,55.5,555.0,SZ59,44240,NMCN
24/03/2018,ICG,136333,4,S$,65,325.0,SZ59,44241,NMCN
24/03/2018,ICG,136333,5,S$,36,36.0,SZ59,40917,NMCN
24/03/2018,ICG,136333,6,S$,39,117.0,SZ59,40911,NMCN
24/03/2018,ICG,136333,7,S$,43,129.0,SZ59,40912,NMCN
24/03/2018,ICG,136333,8,S$,48,144.0,SZ59,40913,NMCN
24/03/2018,ICG,136333,9,S$,58,290.0,SZ59,40914,NMCN
24/03/2018,ICG,136333,10,S$,67,335.0,SZ59,40931,NMCN
22/03/2018,ICG,136334,1,S$,4.6,1705.22,IT23,45533,P6
22/03/2018,ICG,136334,2,S$,4.1,2619.9,IT23,45548,P18
22/03/2018,ICG,136334,3,S$,4.1,912.66,IT23,46358,P36
22/03/2018,ICG,136334,4,S$,3.8,1900.0,IT23,46651,P6
22/03/2018,ICG,136334,5,S$,5,1098.5,IT23,45532,P6
22/03/2018,ICG,136334,6,S$,6.5,3177.85,IT23,41371,PB
22/03/2018,ICG,136334,7,S$,7,1927.8,IT23,46094,PB
22/03/2018,ICG,136334,8,S$,4.4,364.76,IT23,45683,P9
22/03/2018,ICG,136334,9,S$,4.2,94.08,IT23,45544,P12
22/03/2018,ICG,136334,10,S$,4.2,515.34,IT23,45719,P12
22/03/2018,ICG,136334,11,S$,4.6,1678.08,IT23,45534,P6
22/03/2018,ICG,136334,12,S$,4.6,621.0,IT23,45535,P6
22/03/2018,ICG,136334,13,S$,4.4,1659.68,IT23,45538,P9
22/03/2018,ICG,136334,14,S$,4.4,1444.96,IT23,45540,P9
22/03/2018,ICG,136334,15,S$,4.3,635.97,IT23,46357,P12
22/03/2018,ICG,136334,16,S$,4.2,606.06,IT23,45542,P12
22/03/2018,ICG,136334,17,S$,4.2,567.0,IT23,45543,P12
22/03/2018,ICG,136334,18,S$,3.8,734.16,IT23,45545,P15
22/03/2018,ICG,136335,1,S$,2.4,6163.68,IT23,30262,PR04
22/03/2018,ICG,136335,2,S$,5.6,2540.16,IT23,45846,PN
22/03/2018,ICG,136335,3,S$,5.6,1960.0,IT23,41591,PN
22/03/2018,ICG,136335,4,S$,5.6,6552.0,IT23,46173,PN
22/03/2018,ICG,136335,5,S$,5.6,5140.8,IT23,46750,PN
22/03/2018,ICG,136335,6,S$,5.6,3049.2,IT23,40289,PN
22/03/2018,ICG,136335,7,S$,2.45,212.95,IT23,45931,PR14
22/03/2018,ICG,136335,8,S$,2.4,3930.96,IT23,10379,PR05
22/03/2018,ICG,136335,9,S$,2.4,5947.2,IT23,43839,PR06
22/03/2018,ICG,136335,10,S$,2.4,3760.8,IT23,10394,PR07
22/03/2018,ICG,136335,11,S$,2.4,4301.28,IT23,10401,PR08
22/03/2018,ICG,136335,12,S$,2.4,4006.8,IT23,43838,PR10
22/03/2018,ICG,136335,13,S$,2.4,2917.68,IT23,43837,PR12
22/03/2018,ICG,136335,14,S$,2.4,466.32,IT23,30287,PR14
22/03/2018,ICG,136335,15,S$,2.45,1484.7,IT23,45935,PR05
23/03/2018,ICG,136336,1,S$,4.9,1554.28,IT23,43937,SPL2
23/03/2018,ICG,136336,2,S$,0.85,68.0,IT23,10076,F
23/03/2018,ICG,136336,3,S$,0.06,792.0,IT23,10631,F
23/03/2018,ICG,136336,4,S$,4.9,1517.53,IT23,43936,SPL2
23/03/2018,ICG,136336,5,S$,4.9,944.23,IT23,43934,SPL2
23/03/2018,ICG,136336,6,S$,4.9,156.8,IT23,43943,SPL2.5
23/03/2018,ICG,136336,7,S$,4.9,1537.62,IT23,45125,SPL2.5
23/03/2018,ICG,136336,8,S$,4.9,310.17,IT23,43940,SPL2.5
23/03/2018,ICG,136336,9,S$,4.9,683.55,IT23,45154,SPL3.5
23/03/2018,ICG,136336,10,S$,4.9,691.88,IT23,45151,SPL3.5
23/03/2018,ICG,136336,11,S$,0.06,396.0,IT23,40265,F
23/03/2018,ICG,136337,1,S$,2.7,4642.11,IT23,41498,PPDR
23/03/2018,ICG,136337,2,S$,2.7,735.48,IT23,10465,PPDR
23/03/2018,ICG,136337,3,S$,2.7,905.99,IT23,10468,PPDR
23/03/2018,ICG,136337,4,S$,2.7,1061.37,IT23,30366,PPDR
23/03/2018,ICG,136337,5,S$,2.7,1226.34,IT23,40710,PPDR
23/03/2018,ICG,136337,6,S$,2.7,1409.94,IT23,30252,PPDR
23/03/2018,ICG,136337,7,S$,2.7,5266.62,IT23,40986,PPDR
23/03/2018,ICG,136337,8,S$,2.9,840.71,IT23,10342,PPDR
23/03/2018,ICG,136337,9,S$,2.7,5906.25,IT23,40006,PPDR
23/03/2018,ICG,136337,10,S$,2.7,3062.34,IT23,46180,PPDR
23/03/2018,ICG,136337,11,S$,2.7,4175.55,IT23,46181,PPDR
23/03/2018,ICG,136337,12,S$,2.7,4596.21,IT23,30250,PPDR
23/03/2018,ICG,136337,13,S$,2.7,2863.08,IT23,10456,PPDR
23/03/2018,ICG,136337,14,S$,2.7,1849.23,IT23,30251,PPDR
23/03/2018,ICG,136337,15,S$,2.7,1001.16,IT23,10461,PPDR
23/03/2018,ICG,136337,16,S$,2.7,579.15,IT23,10463,PPDR
23/03/2018,ICG,136338,1,S$,4.9,2940.0,IT23,41392,PET1
23/03/2018,ICG,136338,2,S$,4.6,460.0,IT23,42145,PET1
23/03/2018,ICG,136338,3,S$,4.6,690.0,IT23,40165,PET1
23/03/2018,ICG,136338,4,S$,1,1250.0,IT23,46697,PETS
23/03/2018,ICG,136338,5,S$,2.5,1250.0,IT23,41082,PETS
23/03/2018,ICG,136338,6,S$,2.5,625.0,IT23,41084,PETS
23/03/2018,ICG,136338,7,S$,2.5,1250.0,IT23,41091,PETS
23/03/2018,ICG,136338,8,S$,4.6,460.0,IT23,41395,PET1
23/03/2018,ICG,136338,9,S$,4.6,2295.4,IT23,41396,PET1
23/03/2018,ICG,136338,10,S$,4.6,1380.0,IT23,41519,PET1
23/03/2018,ICG,136338,11,S$,4.6,1380.0,IT23,42143,PET1
23/03/2018,ICG,136338,12,S$,4.6,2300.0,IT23,41492,PET1
23/03/2018,ICG,136338,13,S$,4.6,2300.0,IT23,41520,PET1
23/03/2018,ICG,136338,14,S$,4.6,1840.0,IT23,42140,PET1
23/03/2018,ICG,136338,15,S$,4.6,920.0,IT23,42144,PET1
23/03/2018,ICG,136339,1,S$,10.5,3150.0,IT23,43290,M033
23/03/2018,ICG,136339,2,S$,2.25,459.0,IT23,46806,M012
23/03/2018,ICG,136339,3,S$,2,408.0,IT23,46807,M012
23/03/2018,ICG,136339,4,S$,1.75,357.0,IT23,46808,M012
23/03/2018,ICG,136339,5,S$,1.6,163.2,IT23,45052,M012
23/03/2018,ICG,136339,6,S$,3.3,646.8,IT23,46809,M013
23/03/2018,ICG,136339,7,S$,2.45,980.0,IT23,46622,M013
23/03/2018,ICG,136339,8,S$,2.2,1093.4,IT23,46969,M013
23/03/2018,ICG,136339,9,S$,2,1178.0,IT23,46620,M013
23/03/2018,ICG,136339,10,S$,1.9,967.1,IT23,46811,M013
23/03/2018,ICG,136339,11,S$,6.4,3072.0,IT23,40805,M025
23/03/2018,ICG,136339,12,S$,6.4,1280.0,IT23,43821,M025
23/03/2018,ICG,136339,13,S$,8.5,8500.0,IT23,44437,M028
23/03/2018,ICG,136339,14,S$,13.5,769.5,IT23,10206,M018
23/03/2018,ICG,136339,15,S$,8,1112.0,IT23,45663,M015
23/03/2018,ICG,136339,16,S$,13.8,6555.0,IT23,10033,M035
23/03/2018,ICG,136339,17,S$,8.2,2091.0,IT23,46904,M033
23/03/2018,ICG,136339,18,S$,2.75,607.75,IT23,46805,M012
23/03/2018,ICG,136340,1,S$,1.85,473.6,IT23,10381,M013
23/03/2018,ICG,136340,2,S$,3.9,374.4,IT23,43560,M013
23/03/2018,ICG,136340,3,S$,3.6,345.6,IT23,41280,M013
23/03/2018,ICG,136340,4,S$,3.45,331.2,IT23,40017,M013
23/03/2018,ICG,136340,5,S$,3.9,780.0,IT23,30169,M023
23/03/2018,ICG,136340,6,S$,32,3264.0,IT23,43855,M050
23/03/2018,ICG,136340,7,S$,6.4,384.0,IT23,40805,M025
23/03/2018,ICG,136340,8,S$,290,290.0,IT23,42100,ML
23/03/2018,ICG,136340,9,S$,270,1080.0,IT23,10128,ML
23/03/2018,ICG,136340,10,S$,6.5,650.0,IT23,43513,ML
23/03/2018,ICG,136340,11,S$,1.85,377.4,IT23,43268,M013
23/03/2018,ICG,136340,12,S$,2.2,556.6,IT23,46810,M013
23/03/2018,ICG,136340,13,S$,3.25,1950.0,IT23,46482,M018
23/03/2018,ICG,136340,14,S$,3,1056.0,IT23,46483,M018
23/03/2018,ICG,136340,15,S$,2.65,845.35,IT23,46485,M018
23/03/2018,ICG,136340,16,S$,2.5,800.0,IT23,46486,M018
23/03/2018,ICG,136340,17,S$,2.4,254.4,IT23,46487,M018
23/03/2018,ICG,136340,18,S$,4.9,470.4,IT23,46919,M013
23/03/2018,ICG,136341,1,S$,1.85,5.55,IT23,43268,M013
27/03/2018,ICG,136342,1,S$,3.2,847.68,SZ08,30262,PR04
27/03/2018,ICG,136343,1,S$,4.9,5267.99,IA14,45677,PR10
27/03/2018,ICG,136343,2,S$,0.08,1125.0,IA14,10074,F
27/03/2018,ICG,136343,3,S$,1.5,450.0,IA14,10077,F
27/03/2018,ICG,136344,1,S$,4.9,351.33,IL09,45128,SPL3
27/03/2018,ICG,136344,2,S$,4.9,360.15,IL09,45129,SPL3
27/03/2018,ICG,136344,3,S$,4.9,352.8,IL09,45130,SPL3
27/03/2018,ICG,136345,1,S$,4.9,703.15,IT08,45128,SPL3
27/03/2018,ICG,136345,2,S$,4.9,370.44,IT08,45129,SPL3
27/03/2018,ICG,136345,3,S$,4.9,705.11,IT08,45130,SPL3
27/03/2018,ICG,136346,1,S$,52,1560.0,IY03,10322,M070
27/03/2018,ICG,136346,2,S$,1.5,150.0,IY03,10077,F
27/03/2018,ICG,136346,3,S$,4.2,449.4,IY03,41969,PPDRW
27/03/2018,ICG,136346,4,S$,3.1,357.74,IY03,30347,PPDR
27/03/2018,ICG,136346,5,S$,0.85,136.0,IY03,10076,F
27/03/2018,ICG,136346,6,S$,4.9,174.93,IY03,45128,SPL3
27/03/2018,ICG,136346,7,S$,4.9,174.44,IY03,45129,SPL3
27/03/2018,ICG,136347,1,S$,7,1927.8,IK11,43783,PB
27/03/2018,ICG,136347,2,S$,6.6,7038.24,IK11,30050,PB
27/03/2018,ICG,136347,3,S$,0.48,960.0,IK11,10075,F
27/03/2018,ICG,136347,4,S$,1.5,150.0,IK11,10077,F
27/03/2018,ICG,136347,5,S$,4.9,980.0,IK11,45677,PR10
27/03/2018,ICG,136348,1,S$,2.5,250.0,IT26,41084,PETS
27/03/2018,ICG,136348,2,S$,65.8,329.0,IT26,40931,NMCN
27/03/2018,ICG,136348,3,S$,2.15,2150.0,IT26,40191,CNO
27/03/2018,ICG,136348,4,S$,2.45,380.73,IT26,43839,PR06
27/03/2018,ICG,136348,5,S$,2.45,254.56,IT26,10394,PR07
27/03/2018,ICG,136348,6,S$,4.1,529.31,IT26,45548,P18
27/03/2018,ICG,136348,7,S$,4.9,774.69,IT26,43937,SPL2
27/03/2018,ICG,136348,8,S$,4.9,749.7,IT26,43936,SPL2
27/03/2018,ICG,136348,9,S$,4.9,455.21,IT26,45154,SPL3.5
27/03/2018,ICG,136348,10,S$,8.7,452.4,IT26,45646,M028
27/03/2018,ICG,136348,11,S$,4.9,231.77,IT26,45151,SPL3.5
27/03/2018,ICG,136348,12,S$,12.1,7744.0,IT26,45938,NN
27/03/2018,ICG,136348,13,S$,40.9,204.5,IT26,40912,NMCN
27/03/2018,ICG,136348,14,S$,53.5,267.5,IT26,40914,NMCN
29/03/2018,ICG,136349,1,S$,4.6,920.0,SS07,46792,CS
29/03/2018,ICG,136350,1,S$,9.81,784.8,IG01,45576,M033
29/03/2018,ICG,136350,2,S$,36,252.0,IG01,30244,NCN4
29/03/2018,ICG,136350,3,S$,47.5,380.0,IG01,30265,NCN4
29/03/2018,ICG,136350,4,S$,0.54,108.0,IG01,43520,NEE
29/03/2018,ICG,136350,5,S$,0.28,28.0,IG01,43516,NEE
29/03/2018,ICG,136350,6,S$,0.28,84.0,IG01,43518,NEE
29/03/2018,ICG,136350,7,S$,0.24,72.0,IG01,44490,NEE
28/03/2018,ICG,136351,1,S$,4.7,1799.16,IJ01,43937,SPL2
28/03/2018,ICG,136351,2,S$,4.7,5387.61,IJ01,45150,SPL3
28/03/2018,ICG,136351,3,S$,4.7,6768.47,IJ01,45128,SPL3
28/03/2018,ICG,136351,4,S$,4.7,5213.71,IJ01,45129,SPL3
28/03/2018,ICG,136351,5,S$,4.7,1696.23,IJ01,45130,SPL3
28/03/2018,ICG,136351,6,S$,4.7,1094.63,IJ01,45154,SPL3.5
28/03/2018,ICG,136351,7,S$,4.7,2751.38,IJ01,45152,SPL3.5
28/03/2018,ICG,136351,8,S$,4.7,2429.9,IJ01,45153,SPL3.5
28/03/2018,ICG,136351,9,S$,4.7,1505.41,IJ01,45260,SPL3.5
28/03/2018,ICG,136351,10,S$,5.5,3742.2,IJ01,40176,PN
28/03/2018,ICG,136351,11,S$,210,11340.0,IJ01,43539,EO
28/03/2018,ICG,136351,12,S$,4.7,1594.71,IJ01,43936,SPL2
28/03/2018,ICG,136351,13,S$,0.85,680.0,IJ01,10076,F
28/03/2018,ICG,136351,14,S$,4.7,1069.25,IJ01,43934,SPL2
28/03/2018,ICG,136351,15,S$,4.7,3025.86,IJ01,43938,SPL2
28/03/2018,ICG,136351,16,S$,4.7,733.2,IJ01,43935,SPL2
28/03/2018,ICG,136351,17,S$,4.7,4394.03,IJ01,43943,SPL2.5
28/03/2018,ICG,136351,18,S$,4.7,4402.02,IJ01,45127,SPL2.5
28/03/2018,ICG,136351,19,S$,4.7,1504.47,IJ01,45125,SPL2.5
28/03/2018,ICG,136351,20,S$,4.7,912.27,IJ01,43940,SPL2.5
29/03/2018,ICG,136352,1,S$,85,85.0,IJ01,41532,AST
29/03/2018,ICG,136352,2,S$,2.8,1370.88,IJ01,40727,PPDR
29/03/2018,ICG,136352,3,S$,2.8,6476.68,IJ01,41653,PPDR
29/03/2018,ICG,136352,4,S$,2.8,1864.24,IJ01,30054,PPDR
29/03/2018,ICG,136352,5,S$,2.8,613.48,IJ01,30055,PPDR
29/03/2018,ICG,136352,6,S$,2.8,306.32,IJ01,10466,PPDR
29/03/2018,ICG,136352,7,S$,2.4,2992.8,IJ01,10401,PR08
29/03/2018,ICG,136352,8,S$,2.8,1259.72,IJ01,30347,PPDR
29/03/2018,ICG,136352,9,S$,20,200.0,IJ01,30395,HK
29/03/2018,ICG,136352,10,S$,15,150.0,IJ01,40504,HK
29/03/2018,ICG,136352,11,S$,5.5,6479.55,IJ01,46750,PN
29/03/2018,ICG,136352,12,S$,85,255.0,IJ01,41534,AST
29/03/2018,ICG,136352,13,S$,12.2,3660.0,IJ01,43359,TN
29/03/2018,ICG,136352,14,S$,11.8,5900.0,IJ01,40395,TN
29/03/2018,ICG,136352,15,S$,11.8,1180.0,IJ01,10500,TN
29/03/2018,ICG,136352,16,S$,11.8,1180.0,IJ01,10496,TN
29/03/2018,ICG,136352,17,S$,85,85.0,IJ01,41533,AST
29/03/2018,ICG,136352,18,S$,85,2975.0,IJ01,41535,AST
29/03/2018,ICG,136352,19,S$,28.8,1382.4,IJ01,10006,BN
29/03/2018,ICG,136352,20,S$,28.8,1382.4,IJ01,10008,BN
29/03/2018,ICG,136352,21,S$,28.8,1382.4,IJ01,10009,BN
29/03/2018,ICG,136352,22,S$,98,1960.0,IJ01,30270,CL
29/03/2018,ICG,136352,23,S$,2.45,259.46,IJ01,46491,PR18
29/03/2018,ICG,136353,1,S$,260,7800.0,IN04,46506,ML
29/03/2018,ICG,136353,2,S$,6.5,1625.0,IN04,43513,ML
29/03/2018,ICG,136353,3,S$,1.5,150.0,IN04,10077,F
29/03/2018,ICG,136354,1,S$,2,400.0,IB03,44886,FL
29/03/2018,ICG,136354,2,S$,2,200.0,IB03,44885,FL
29/03/2018,ICG,136354,3,S$,2.45,381.22,IB03,10379,PR05
29/03/2018,ICG,136354,4,S$,250,2000.0,IB03,42598,ML
29/03/2018,ICG,136355,1,S$,6.8,7251.52,IK05,30050,PB
29/03/2018,ICG,136355,2,S$,5,3194.5,IK05,40016,PR12
29/03/2018,ICG,136355,3,S$,0.07,432.0,IK05,45869,F
31/03/2018,ICG,136356,1,S$,12.7,32258.0,IK11,43709,M020P
31/03/2018,ICG,136356,2,S$,0.28,28.0,IK11,43516,NEE
31/03/2018,ICG,136356,3,S$,230,1150.0,IK11,45080,AS
31/03/2018,ICG,136356,4,S$,230,230.0,IK11,41202,AS
31/03/2018,ICG,136356,5,S$,12.2,12200.0,IK11,40410,TN
31/03/2018,ICG,136356,6,S$,43.5,435.0,IK11,46654,M035
31/03/2018,ICG,136356,7,S$,43.5,435.0,IK11,46653,M035
31/03/2018,ICG,136356,8,S$,2.52,1890.0,IK11,30040,MLS
31/03/2018,ICG,136356,9,S$,13,585.0,IK11,10102,M020
31/03/2018,ICG,136356,10,S$,0.7,70.0,IK11,43519,NEE
29/03/2018,ICG,136357,1,USD$,21.3,4503.8,IT22,30361,MH
29/03/2018,ICG,136357,2,USD$,4.67,1290.79,IT22,40459,MH
29/03/2018,ICG,136357,3,USD$,14.6,3914.38,IT22,30362,MH
29/03/2018,ICG,136357,4,USD$,12.5,3455.0,IT22,30363,MH
29/03/2018,ICG,136357,5,USD$,8.92,2465.49,IT22,40107,MH
29/03/2018,ICG,136357,6,USD$,7.33,1882.16,IT22,40174,MH
29/03/2018,ICG,136357,7,USD$,6.5,1742.7,IT22,40175,MH
29/03/2018,ICG,136357,8,USD$,5.25,1451.1,IT22,40519,MH
29/03/2018,ICG,136357,9,USD$,5.25,1088.33,IT22,40461,MH
29/03/2018,ICG,136357,10,USD$,5.25,1451.1,IT22,40570,MH
29/03/2018,ICG,136358,1,S$,34.2,171.0,IG01,30361,MH
29/03/2018,ICG,136359,1,S$,4.46,6812.65,IT04,45533,P6
29/03/2018,ICG,136359,2,S$,3.1,337.9,IT04,30054,PPDR
29/03/2018,ICG,136359,3,S$,3.1,270.01,IT04,30055,PPDR
29/03/2018,ICG,136359,4,S$,6.5,4881.5,IT04,41371,PB
29/03/2018,ICG,136359,5,S$,7,11956.0,IT04,46094,PB
29/03/2018,ICG,136359,6,S$,5.5,825.0,IT04,40263,PETB
29/03/2018,ICG,136359,7,S$,3.3,2223.54,IT04,46168,PPDR
29/03/2018,ICG,136359,8,S$,6.1,1561.6,IT04,44918,M025
29/03/2018,ICG,136359,9,S$,7.5,5827.5,IT04,46979,M026
29/03/2018,ICG,136359,10,S$,8.3,2481.7,IT04,47000,M026
29/03/2018,ICG,136359,11,S$,8,1440.0,IT04,47001,M026
29/03/2018,ICG,136359,12,S$,4.46,12836.77,IT04,45534,P6
29/03/2018,ICG,136359,13,S$,7.5,495.0,IT04,46980,M026
29/03/2018,ICG,136359,14,S$,6,360.0,IT04,44915,M025
29/03/2018,ICG,136359,15,S$,105,525.0,IT04,41906,AST
29/03/2018,ICG,136359,16,S$,105,525.0,IT04,41532,AST
29/03/2018,ICG,136359,17,S$,105,525.0,IT04,41535,AST
29/03/2018,ICG,136359,18,S$,4.46,7608.76,IT04,45535,P6
29/03/2018,ICG,136359,19,S$,4.09,1444.18,IT04,45719,P12
29/03/2018,ICG,136359,20,S$,29,1392.0,IT04,10008,BN
29/03/2018,ICG,136359,21,S$,29,1392.0,IT04,10009,BN
29/03/2018,ICG,136359,22,S$,108,6480.0,IT04,30270,CL
29/03/2018,ICG,136359,23,S$,2.4,2530.32,IT04,10379,PR05
29/03/2018,ICG,136359,24,S$,2.4,2762.64,IT04,10394,PR07
23/03/2018,ICG,136360,1,S$,2.9,660.33,IT23,10475,PPDR
03/04/2018,ICG,136362,1,S$,4.9,156.31,IK11,43937,SPL2
03/04/2018,ICG,136362,2,S$,4.9,175.91,IK11,45128,SPL3
03/04/2018,ICG,136362,3,S$,4.9,176.89,IK11,45132,SPL3
03/04/2018,ICG,136362,4,S$,4.9,183.75,IK11,45129,SPL3
03/04/2018,ICG,136362,5,S$,4.9,225.89,IK11,45154,SPL3.5
03/04/2018,ICG,136362,6,S$,4.9,221.97,IK11,45152,SPL3.5
03/04/2018,ICG,136362,7,S$,4.9,229.81,IK11,45151,SPL3.5
03/04/2018,ICG,136362,8,S$,4.9,228.83,IK11,45153,SPL3.5
03/04/2018,ICG,136362,9,S$,6.1,610.0,IK11,10224,NT
03/04/2018,ICG,136362,10,S$,0.48,960.0,IK11,10075,F
03/04/2018,ICG,136362,11,S$,12.2,610.0,IK11,42346,M028
03/04/2018,ICG,136362,12,S$,4.9,151.9,IK11,43936,SPL2
03/04/2018,ICG,136362,13,S$,43.5,435.0,IK11,42952,M050
03/04/2018,ICG,136362,14,S$,4.9,153.37,IK11,43938,SPL2
03/04/2018,ICG,136362,15,S$,4.9,158.27,IK11,43934,SPL2
03/04/2018,ICG,136362,16,S$,4.9,152.39,IK11,43943,SPL2.5
03/04/2018,ICG,136362,17,S$,4.9,152.39,IK11,45127,SPL2.5
03/04/2018,ICG,136362,18,S$,4.9,151.41,IK11,45126,SPL2.5
03/04/2018,ICG,136362,19,S$,4.9,153.37,IK11,45125,SPL2.5
03/04/2018,ICG,136362,20,S$,4.9,171.01,IK11,45150,SPL3
05/04/2018,ICG,136363,1,S$,6.5,1625.0,IN04,43513,ML
05/04/2018,ICG,136363,2,S$,0.48,192.0,IN04,10075,F
05/04/2018,ICG,136364,1,S$,260,5980.0,IY03,46506,ML
05/04/2018,ICG,136364,2,S$,22,264.0,IY03,30384,AAN
